1,Acanthopteroctetidae,Acanthopteroctetes unifascia,Rhamnaceae,Ceanothus thyrsiflorus,USA
1,Acrolophidae,Acrolophus arcanella,Rosaceae,Fragaria,USA
1,Acrolophidae,Acrolophus pholeter,Detritophagous,,USA
1,Acrolophidae,Acrolophus plumifrontella,Rosaceae,Fragaria,USA
1,Adelidae,Adela septentrionella,Rosaceae,Holodiscus discolor,USA
1,Agonoxenidae,Chrysoclista linneella,Tiliaceae,Tilia,USA
1,Agonoxenidae,Chrysoclista linneella,Tiliaceae,Tilia x vulgaris,USA
1,Acanthopteroctetidae,Acanthopteroctetes unifascia,Rhamnaceae,Ceanothus thyrsiflorus,USA
1,Acrolophidae,Acrolophus arcanella,Rosaceae,Fragaria,USA
1,Acrolophidae,Acrolophus pholeter,Detritophagous,,USA
1,Acrolophidae,Acrolophus plumifrontella,Rosaceae,Fragaria,USA
1,Adelidae,Adela septentrionella,Rosaceae,Holodiscus discolor,USA
1,Agonoxenidae,Chrysoclista linneella,Tiliaceae,Tilia,USA
1,Agonoxenidae,Chrysoclista linneella,Tiliaceae,Tilia x vulgaris,USA
1,Apatelodidae,Apatelodes torrefacta,Aceraceae,Acer,USA
1,Apatelodidae,Apatelodes torrefacta,Betulaceae,Alnus,USA
1,Apatelodidae,Apatelodes torrefacta,Annonaceae,Asimina triloba,USA
1,Apatelodidae,Apatelodes torrefacta,Corylaceae,Carpinus caroliniana,USA
1,Apatelodidae,Apatelodes torrefacta,Corylaceae,Corylus,USA
1,Apatelodidae,Apatelodes torrefacta,Oleaceae,Fraxinus,USA
1,Apatelodidae,Apatelodes torrefacta,Lauraceae,Lindera benzoin,USA
1,Apatelodidae,Apatelodes torrefacta,Myricaceae,Myrica pensylvanica,USA
1,Apatelodidae,Apatelodes torrefacta,Corylaceae,Ostrya virginiana,USA
1,Apatelodidae,Apatelodes torrefacta,Rosaceae,Prunus,USA
1,Apatelodidae,Apatelodes torrefacta,Rosaceae,Prunus serotina,USA
1,Apatelodidae,Apatelodes torrefacta,Rosaceae,Prunus virginiana,USA
1,Apatelodidae,Apatelodes torrefacta,Ericaceae,Rhododendron,USA
1,Apatelodidae,Apatelodes torrefacta,Rosaceae,Rubus,USA
1,Apatelodidae,Apatelodes torrefacta,Rosaceae,Rubus allegheniensis,USA
1,Apatelodidae,Apatelodes torrefacta,Salicaceae,Salix,USA
1,Apatelodidae,Apatelodes torrefacta,Lauraceae,Sassafras albidum,USA
1,Apatelodidae,Apatelodes torrefacta,Caprifoliaceae,Viburnum,USA
1,Apatelodidae,Olceclostera angelica,Oleaceae,Fraxinus,USA
1,Apatelodidae,Olceclostera angelica,Oleaceae,Syringa,USA
1,Apatelodidae,Olceclostera angelica,Oleaceae,Syringa reticulata,USA
1,Apatelodidae,Olceclostera seraphica,Bignoniaceae,Chilopsis linearis,USA
1,Apatelodidae,Olceclostera seraphica,Oleaceae,Fraxinus greggii,USA
1,Arctiidae,Apantesis nais,Gramineae,,USA
1,Arctiidae,Apantesis nais,Platanaceae,Platanus,USA
1,Arctiidae,Apantesis nais,Leguminosae (p),Trifolium,USA
1,Arctiidae,Apantesis nais,Violaceae,Viola odorata,USA
1,Arctiidae,Apantesis vittata,Polyphagous,,USA
1,Arctiidae,Arachnis picta,Cruciferae,Brassica nigra,USA
1,Arctiidae,Arachnis picta,Cruciferae,Hirschfeldia incana,USA
1,Arctiidae,Arachnis picta,Leguminosae (p),Lotus scoparius,USA
1,Arctiidae,Arachnis picta,Malvaceae,Malva parviflora,USA
1,Arctiidae,Arachnis picta,Leguminosae (p),Lupinus,USA
1,Arctiidae,Arachnis picta,Polyphagous,,USA
1,Arctiidae,Arachnis picta,Cruciferae,Hirschfeldia incana,USA
1,Arctiidae,Arachnis picta,Leguminosae (p),Lotus scoparius,USA
1,Arctiidae,Arachnis picta,Malvaceae,Malva parviflora,USA
1,Arctiidae,Arachnis zuni,Chenopodiaceae,Chenopodium,USA
1,Arctiidae,Arctia caja,Compositae,Eupatorium maculatum,USA
1,Arctiidae,Arctia caja,Plantaginaceae,Plantago major,USA
1,Arctiidae,Arctia caja,Salicaceae,Populus tremuloides,USA
1,Arctiidae,Arctia caja,Dennstaedtiaceae,Pteridium aquilinum,USA
1,Arctiidae,Arctia caja,Compositae,Taraxacum officinale,USA
1,Arctiidae,Arctia caja,Leguminosae (p),Cytisus scoparius,USA
1,Arctiidae,Arctia caja,Leguminosae (p),Lupinus aridus,USA
1,Arctiidae,Arctia caja,Compositae,Arctium,USA
1,Arctiidae,Arctia caja,Dennstaedtiaceae,Pteridium aquilinum,USA
1,Arctiidae,Arctia caja,Rosaceae,Rubus,USA
1,Arctiidae,Arctia caja,Dennstaedtiaceae,Pteridium aquilinum,USA
1,Arctiidae,Calidota laqueata,Rubiaceae,Guettarda elliptica,USA
1,Arctiidae,Cisseps fulvicollis,Gramineae,Bromus,USA
1,Arctiidae,Clemensia albata,Lichenes,,USA
1,Arctiidae,Clemensia albata,Lichenes,Hypogymnia,USA
1,Arctiidae,Clemensia albata,Lichenes,Lobaria pulmonaria,USA
1,Arctiidae,Clemensia albata,Algae,Protococcus viridis,USA
1,Arctiidae,Clemensia albata,Lichenes,Lobaria pulmonaria,USA
1,Arctiidae,Composia fidelissima,Leguminosae (p),Canavalia,USA
1,Arctiidae,Composia fidelissima,Asclepiadaceae,Cynanchum scoparium,USA
1,Arctiidae,Composia fidelissima,Apocynaceae,Echites umbellata,USA
1,Arctiidae,Composia fidelissima,Apocynaceae,Nerium oleander,USA
1,Arctiidae,Cosmosoma myrodora,Compositae,Mikania scandens,USA
1,Arctiidae,Ctenucha brunnea,Gramineae,Leymus condensatus,USA
1,Arctiidae,Ctenucha rubroscapus,Gramineae,Dactylis glomerata,USA
1,Arctiidae,Ctenucha rubroscapus,Gramineae,Dactylis glomerata,USA
1,Arctiidae,Cycnia inopinatus,Asclepiadaceae,Asclepias,USA
1,Arctiidae,Cycnia inopinatus,Vitaceae,Cissus,USA
1,Arctiidae,Cycnia inopinatus,Leguminosae (p),Pisum sativum,USA
1,Arctiidae,Cycnia oregonensis,Apocynaceae,Apocynum,USA
1,Arctiidae,Cycnia tenera,Apocynaceae,Apocynum androsaemifolium,USA
1,Arctiidae,Daritis howardi,Compositae,Brickellia,USA
1,Arctiidae,Ectypia clio,Asclepiadaceae,Asclepias californica,USA
1,Arctiidae,Eilema bicolor,Algae,Protococcus viridis,USA
1,Cossidae,Zeuzera pyrina,Oleaceae,Fraxinus,USA
1,Cossidae,Zeuzera pyrina,Rosaceae,Malus pumila,USA
1,Cossidae,Zeuzera pyrina,Leguminosae (p),Robinia pseudoacacia,USA
1,Cossidae,Zeuzera pyrina,Oleaceae,Syringa,USA
1,Drepanidae,Ceranemota improvisa,Rosaceae,Prunus domestica,USA
1,Drepanidae,Drepana arcuata,Betulaceae,Alnus incana,USA
1,Drepanidae,Drepana arcuata,Betulaceae,Alnus rubra,USA
1,Drepanidae,Drepana arcuata,Betulaceae,Betula alleghaniensis,USA
1,Drepanidae,Drepana arcuata,Betulaceae,Betula papyrifera,USA
1,Drepanidae,Drepana bilineata,Betulaceae,Betula,USA
1,Drepanidae,Drepana bilineata,Betulaceae,Betula,USA
1,Drepanidae,Drepana bilineata,Betulaceae,Betula papyrifera,USA
1,Drepanidae,Drepana bilineata,Fagaceae,Quercus garryana,USA
1,Drepanidae,Euthyatira pudens,Cornaceae,Cornus alternifolia,USA
1,Drepanidae,Habrosyne gloriosa,Rosaceae,Physocarpus opulifolius,USA
1,Drepanidae,Habrosyne scripta,Rosaceae,Rubus,USA
1,Drepanidae,Habrosyne scripta,Rosaceae,Rubus idaeus,USA
1,Drepanidae,Oreta rosea,Caprifoliaceae,Viburnum,USA
1,Drepanidae,Oreta rosea,Caprifoliaceae,Viburnum nudum,USA
1,Drepanidae,Pseudothyatira cymatophoroides,Betulaceae,Alnus rubra,USA
1,Drepanidae,Pseudothyatira cymatophoroides,Corylaceae,Corylus,USA
1,Drepanidae,Pseudothyatira cymatophoroides,Rosaceae,Rubus idaeus,USA
1,Elachistidae,Coelopoeta sp. n.,Hydrophyllaceae,Phacelia californica,USA
1,Elachistidae,Onceroptila cygnodiella,Caprifoliaceae,Symphoricarpos albus,USA
1,Elachistidae,Onceroptila cygnodiella,Caprifoliaceae,Symphoricarpos mollis,USA
1,Epipyropidae,Fulgoraecia exigua,Insecta,Acanalonia (Z) conica,USA
1,Epipyropidae,Fulgoraecia exigua,Insecta,Hysteropterum (Z) auroreus,USA
1,Epipyropidae,Fulgoraecia exigua,Insecta,Metcalfa (Z) pruinosa,USA
1,Epipyropidae,Fulgoraecia exigua,Insecta,Thionia (Z) bullata,USA
1,Epipyropidae,Fulgoraecia exigua,Insecta,Thionia (Z) elliptica,USA
1,Eriocraniidae,Dyseriocrania auricyanea,Fagaceae,Quercus douglasii,USA
1,Eriocraniidae,Dyseriocrania auricyanea,Fagaceae,Quercus dumosa,USA
1,Eriocraniidae,Dyseriocrania auricyanea,Fagaceae,Quercus lobata,USA
1,Eriocraniidae,Dyseriocrania auricyanea,Fagaceae,Quercus wislizeni,USA
1,Eriocraniidae,Dyseriocrania auricyanea,Fagaceae,Quercus agrifolia,USA
1,Eriocraniidae,Eriocrania semipurpurella,Betulaceae,Betula,USA
1,Eriocraniidae,Eriocrania semipurpurella,Rosaceae,Holodiscus discolor,USA
1,Eriocraniidae,Eriocrania semipurpurella,Rosaceae,Holodiscus discolor,USA
1,Eriocraniidae,Eriocraniella aurosparsella,Fagaceae,Quercus wislizeni,USA
1,Eriocraniidae,Eriocraniella mediabulla,Fagaceae,Quercus,USA
1,Eriocraniidae,Eriocraniella mediabulla,Fagaceae,Quercus alba,USA
1,Eriocraniidae,Eriocraniella mediabulla,Fagaceae,Quercus falcata,USA
1,Eriocraniidae,Eriocraniella mediabulla,Fagaceae,Quercus hemisphaerica,USA
1,Eriocraniidae,Eriocraniella mediabulla,Fagaceae,Quercus nigra,USA
1,Eriocraniidae,Eriocraniella mediabulla,Fagaceae,Quercus virginiana,USA
1,Ethmiidae,Ethmia albistrigella,Hydrophyllaceae,Phacelia ramosissima,USA
1,Ethmiidae,Ethmia albitogata,Boraginaceae,Amsinckia lunaris,USA
1,Ethmiidae,Ethmia albitogata,Boraginaceae,Amsinckia spectabilis,USA
1,Ethmiidae,Ethmia albitogata,Boraginaceae,Amsinckia lunaris,USA
1,Ethmiidae,Ethmia arctostaphylella,Hydrophyllaceae,Eriodictyon californicum,USA
1,Ethmiidae,Ethmia brevistriga,Boraginaceae,Cryptantha circumscissa,USA
1,Ethmiidae,Ethmia brevistriga,Hydrophyllaceae,Phacelia distans,USA
1,Ethmiidae,Ethmia charybdis,Boraginaceae,Amsinckia tessellata,USA
1,Ethmiidae,Ethmia discostrigella,Rosaceae,Cercocarpus ledifolius,USA
1,Ethmiidae,Ethmia nadia,Hydrophyllaceae,Phacelia ramosissima,USA
1,Ethmiidae,Ethmia plagiobothrae,Boraginaceae,Plagiobothrys nothofulvus,USA
1,Ethmiidae,Ethmia scylla,Scrophulariaceae,Collinsia heterophylla,USA
1,Ethmiidae,Ethmia semilugens,Hydrophyllaceae,Phacelia calthifolia,USA
1,Ethmiidae,Ethmia timberlakei,Hydrophyllaceae,Phacelia ramosissima,USA
1,Ethmiidae,Pyramidobela angelarum,Buddlejaceae,Buddleja davidii?,USA
1,Ethmiidae,Pyramidobela quinquecristata,Scrophulariaceae,Penstemon confertus,USA
1,Gelechiidae,Anacampsis argyrothamniella,Euphorbiaceae,Argythamnia blodgettii,USA
1,Gelechiidae,Anacampsis innocuella,Salicaceae,Populus tremuloides,USA
1,Gelechiidae,Anacampsis lacteusochrella,Euphorbiaceae,Croton californicus,USA
1,Gelechiidae,Anacampsis lagunculariella,Combretaceae,Laguncularia racemosa,USA
1,Gelechiidae,Anacampsis niveopulvella,Salicaceae,Populus tremuloides,USA
1,Gelechiidae,Anacampsis rhoifructella,Caprifoliaceae,Viburnum dentatum,USA
1,Gelechiidae,Anacampsis sacramenta,Salicaceae,Salix hindsiana,USA
1,Gelechiidae,Anacampsis tristrigella,Corylaceae,Corylus,USA
1,Gelechiidae,Argyrolacia bifida,Rhamnaceae,Ceanothus,USA
1,Gelechiidae,Aristotelia adceanotha,Rhamnaceae,Ceanothus cuneatus,USA
1,Gelechiidae,Aristotelia adenostomae,Rosaceae,Adenostoma fasciculatum,USA
1,Gelechiidae,Aristotelia argentifera,Compositae,Baccharis pilularis,USA
1,Gelechiidae,Aristotelia argentifera,Compositae,Baccharis pilularis,USA
1,Gelechiidae,Aristotelia argentifera,Compositae,Baccharis pilularis,USA
1,Gelechiidae,Aristotelia argentifera,Compositae,Ericameria ericoides,USA
1,Gelechiidae,Aristotelia corallina,Leguminosae (c),Chamaecrista nictitans,USA
1,Gelechiidae,Aristotelia eldorada,Rosaceae,Adenostoma fasciculatum,USA
1,Gelechiidae,Aristotelia ivae,Compositae,Baccharis halimifolia,USA
1,Gelechiidae,Aristotelia ivae,Compositae,Iva frutescens,USA
1,Gelechiidae,Aristotelia ivae,Compositae,Baccharis halimifolia,USA
1,Gelechiidae,Aristotelia ivae,Compositae,Baccharis neglecta,USA
1,Gelechiidae,Aristotelia minimella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Aristotelia rhamnina,Rhamnaceae,Frangula californica,USA
1,Gelechiidae,Aristotelia urbaurea,Fagaceae,Quercus,USA
1,Gelechiidae,Aristotelia urbaurea,Fagaceae,Quercus douglasii,USA
1,Gelechiidae,Arla diversella,Leguminosae (p),Lotus scoparius,USA
1,Gelechiidae,Arla diversella,Leguminosae (p),Lotus scoparius?,USA
1,Gelechiidae,Aroga eldorada,Compositae,Artemisia vulgaris,USA
1,Gelechiidae,Aroga sp. A,Polygonaceae,Eriogonum latifolium,USA
1,Gelechiidae,Aroga sp. B,Polygonaceae,Eriogonum latifolium,USA
1,Gelechiidae,Aroga trialbamaculella,Myrtaceae,Myrtus communis,USA
1,Gelechiidae,Aroga trialbamaculella,Fagaceae,Quercus,USA
1,Gelechiidae,Arogalea cristifasciella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Besciva nr. longitudinella,Palmae,Sabal longepedunculata,USA
1,Gelechiidae,Besciva nr. longitudinella,Palmae,Sabal glaucescens,USA
1,Gelechiidae,Calliprora sexstrigella,Leguminosae (m),Prosopis,USA
1,Gelechiidae,Caryocolum protecta,Caryophyllaceae,Silene rotundifolia,USA
1,Gelechiidae,Caryocolum protecta,Caryophyllaceae,Silene rotundifolia,USA
1,Gelechiidae,Chionodes abella,Pinaceae,Abies concolor,USA
1,Gelechiidae,Chionodes abella,Pinaceae,Pseudotsuga menziesii,USA
1,Gelechiidae,Chionodes acrina,Fagaceae,Quercus,USA
1,Gelechiidae,Chionodes bicostomaculella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus albifrons,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus versicolor,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lathyrus sulphureus,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lathyrus vestitus,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus albifrons,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus chamissonis,USA
1,Gelechiidae,Chionodes braunella,Leguminosae (p),Lupinus arboreus,USA
1,Gelechiidae,Chionodes ceanothiella,Rhamnaceae,Ceanothus thyrsiflorus,USA
1,Gelechiidae,Chionodes ceanothiella,Rhamnaceae,Ceanothus,USA
1,Gelechiidae,Chionodes chrysopyla,Fagaceae,Quercus agrifolia,USA
1,Gelechiidae,Chionodes chrysopyla,Fagaceae,Quercus agrifolia,USA
1,Gelechiidae,Chionodes chrysopyla,Fagaceae,Quercus lobata,USA
1,Gelechiidae,Chionodes chrysopyla,Fagaceae,Quercus wislizeni,USA
1,Gelechiidae,Chionodes dammersi,Polygonaceae,Eriogonum latifolium,USA
1,Gelechiidae,Chionodes dammersi,Polygonaceae,Eriogonum elongatum,USA
1,Gelechiidae,Chionodes dammersi,Polygonaceae,Eriogonum inflatum,USA
1,Gelechiidae,Chionodes fondella,Compositae,Gnaphalium obtusifolium,USA
1,Gelechiidae,Chionodes formosella,Fagaceae,Quercus douglasii,USA
1,Gelechiidae,Chionodes formosella,Fagaceae,Quercus lobata,USA
1,Gelechiidae,Chionodes fuscomaculella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes mariona,Malvaceae,Abutilon,USA
1,Gelechiidae,Chionodes mariona,Malvaceae,Malvastrum,USA
1,Gelechiidae,Chionodes mediofuscella,Compositae,Ambrosia trifida,USA
1,Gelechiidae,Chionodes negundella,Aceraceae,Acer negundo,USA
1,Gelechiidae,Chionodes occidentella,Rhamnaceae,Ceanothus oliganthus,USA
1,Gelechiidae,Chionodes occidentella,Rhamnaceae,Ceanothus thyrsiflorus,USA
1,Gelechiidae,Chionodes occidentella,Rosaceae,Cercocarpus montanus,USA
1,Gelechiidae,Chionodes occidentella,Fagaceae,Quercus agrifolia,USA
1,Gelechiidae,Chionodes occidentella,Fagaceae,Quercus douglasii,USA
1,Gelechiidae,Chionodes occidentella,Fagaceae,Quercus kelloggii,USA
1,Gelechiidae,Chionodes occidentella,Fagaceae,Quercus lobata,USA
1,Gelechiidae,Chionodes ochreostrigella,Polygonaceae,Rumex crispus,USA
1,Gelechiidae,Chionodes pereyra,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes petalumensis,Fagaceae,Quercus lobata,USA
1,Gelechiidae,Chionodes psiloptera,Gramineae,,USA
1,Gelechiidae,Chionodes psiloptera,Gramineae,Poa pratensis,USA
1,Gelechiidae,Chionodes raspyon,Fagaceae,Quercus douglasii,USA
1,Gelechiidae,Chionodes raspyon,Fagaceae,Quercus kelloggii,USA
1,Gelechiidae,Chionodes retiniella,Pinaceae,Pinus ponderosa,USA
1,Gelechiidae,Chionodes sabinianae,Pinaceae,Pinus sabiniana,USA
1,Gelechiidae,Chionodes sabinianae,Pinaceae,Pinus sabiniana,USA
1,Gelechiidae,Chionodes sistrella,Chenopodiaceae,Suaeda moquinii,USA
1,Gelechiidae,Chionodes sp.,Fagaceae,Quercus kelloggii,USA
1,Gelechiidae,Chionodes sp.,Fagaceae,Quercus lobata,USA
1,Gelechiidae,Chionodes sp.,Fagaceae,Quercus vacciniifolia,USA
1,Gelechiidae,Chionodes sp. 1,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes sp. 35,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes sp. 36,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes sp. A,Malvaceae,Sidalcea malviflora,USA
1,Gelechiidae,Chionodes sp. B,Polygonaceae,Eriogonum latifolium,USA
1,Gelechiidae,Chionodes sp. B,Leguminosae (p),Lupinus arboreus,USA
1,Gelechiidae,Chionodes sp. B,Hydrophyllaceae,Phacelia californica,USA
1,Gelechiidae,Chionodes sp. B,Compositae,Solidago simplex,USA
1,Gelechiidae,Chionodes sp. B,Detritophagous,,USA
1,Gelechiidae,Chionodes thoraceochrella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Chionodes trichostola,Fagaceae,Quercus,USA
1,Gelechiidae,Chionodes trichostola,Fagaceae,Quercus douglasii,USA
1,Gelechiidae,Chionodes trichostola,Fagaceae,Quercus dumosa,USA
1,Gelechiidae,Chionodes trichostola,Fagaceae,Quercus garryana,USA
1,Gelechiidae,Chionodes vanduzeei,Fagaceae,Quercus agrifolia,USA
1,Gelechiidae,Coleotechnites,Pinaceae,Abies concolor,USA
1,Gelechiidae,Coleotechnites,Pinaceae,Pseudotsuga menziesii,USA
1,Gelechiidae,Coleotechnites apicitripunctella,Taxodiaceae,Taxodium distichum,USA
1,Gelechiidae,Coleotechnites apicitripunctella,Pinaceae,Tsuga,USA
1,Gelechiidae,Coleotechnites australis,Cupressaceae,Juniperus,USA
1,Gelechiidae,Coleotechnites australis,Cupressaceae,Juniperus,USA
1,Gelechiidae,Coleotechnites bacchariella,Compositae,Baccharis pilularis,USA
1,Gelechiidae,Coleotechnites bacchariella,Compositae,Baccharis pilularis,USA
1,Gelechiidae,Coleotechnites chilcotti,Pinaceae,Pinus palustris,USA
1,Gelechiidae,Coleotechnites edulicola,Pinaceae,Pinus edulis,USA
1,Gelechiidae,Coleotechnites gallicola,Salicaceae,Salix,USA
1,Gelechiidae,Coleotechnites gallicola,Salicaceae,Salix lasiolepis,USA
1,Gelechiidae,Coleotechnites huntella,Ericaceae,Rhododendron occidentale,USA
1,Gelechiidae,Coleotechnites juniperella,Cupressaceae,Juniperus,USA
1,Gelechiidae,Coleotechnites mackiei,Ericaceae,Arctostaphylos,USA
1,Gelechiidae,Coleotechnites milleri,Pinaceae,Pinus contorta,USA
1,Gelechiidae,Coleotechnites occidentis,Cupressaceae,Juniperus virginiana,USA
1,Gelechiidae,Coleotechnites piceaella,Pinaceae,Picea,USA
1,Gelechiidae,Coleotechnites piceaella,Pinaceae,Picea,USA
1,Gelechiidae,Coleotechnites ponderosae,Pinaceae,Pinus,USA
1,Gelechiidae,Coleotechnites ponderosae,Pinaceae,Pinus ponderosa,USA
1,Gelechiidae,Coleotechnites quercivorella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Coleotechnites sp.,Rosaceae,Photinia arbutifolia,USA
1,Gelechiidae,Coleotechnites sp.,Rosaceae,Prunus ilicifolia,USA
1,Gelechiidae,Coleotechnites stanfordia,Cupressaceae,Cupressus macrocarpa,USA
1,Gelechiidae,Coleotechnites thujaella,Cupressaceae,Thuja occidentalis,USA
1,Gelechiidae,Coleotechnites variella,Taxodiaceae,Taxodium distichum,USA
1,Gelechiidae,Dichomeris baxa,Compositae,Heterotheca sessiliflora,USA
1,Gelechiidae,Dichomeris bilobella,Compositae,Solidago,USA
1,Gelechiidae,Dichomeris citrifoliella,Rutaceae,Citrus sinensis,USA
1,Gelechiidae,Dichomeris condaliavorella,Rhamnaceae,Krugiodendron ferreum,USA
1,Gelechiidae,Dichomeris georgiella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Dichomeris inserrata,Compositae,Helianthus hirsutus,USA
1,Gelechiidae,Dichomeris leuconotella,Compositae,Aster,USA
1,Gelechiidae,Dichomeris leuconotella,Compositae,Solidago,USA
1,Gelechiidae,Dichomeris leuconotella,Compositae,Solidago caesia,USA
1,Gelechiidae,Dichomeris leuconotella,Compositae,Solidago rugosa,USA
1,Gelechiidae,Dichomeris levisella,Polyphagous,,USA
1,Gelechiidae,Dichomeris ligulella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Dichomeris marginella,Cupressaceae,Juniperus,USA
1,Gelechiidae,Dichomeris marginella,Cupressaceae,Juniperus communis,USA
1,Gelechiidae,Dichomeris nonstrigella,Compositae,Aster,USA
1,Gelechiidae,Dichomeris rustica,Leguminosae (p),Indigofera hirsuta,USA
1,Gelechiidae,Dichomeris serrativittella,Compositae,Baccharis halimifolia,USA
1,Gelechiidae,Dichomeris serrativittella,Compositae,Artemisia,USA
1,Gelechiidae,Dichomeris vacciniella,Ericaceae,Vaccinium pallidum,USA
1,Gelechiidae,Dichomeris ventrella,Juglandaceae,Carya illinoinensis,USA
1,Gelechiidae,Dichomeris ventrella,Fagaceae,Quercus coccinea/rubra,USA
1,Gelechiidae,Evippe laudatella,Fagaceae,Quercus douglasii,USA
1,Gelechiidae,Evippe laudatella,Fagaceae,Quercus engelmannii,USA
1,Gelechiidae,Evippe prunifoliella,Rosaceae,Prunus americana,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Chrysolepis,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Lithocarpus,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Quercus agrifolia,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Quercus chrysolepis,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Quercus sadleriana,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Quercus tomentella,USA
1,Gelechiidae,Evippe sp.,Fagaceae,Quercus wislizeni,USA
1,Gelechiidae,Exoteleia anomala,Pinaceae,Pinus ponderosa,USA
1,Gelechiidae,Exoteleia burkei,Pinaceae,Pinus attenuata,USA
1,Gelechiidae,Exoteleia burkei,Pinaceae,Pinus radiata,USA
1,Gelechiidae,Exoteleia burkei,Pinaceae,Pinus sabiniana,USA
1,Gelechiidae,Exoteleia burkei,Pinaceae,Pinus radiata,USA
1,Gelechiidae,Exoteleia burkei,Pinaceae,Pinus sabiniana,USA
1,Gelechiidae,Exoteleia graphicella,Fagaceae,Quercus dumosa,USA
1,Gelechiidae,Exoteleia nepheos,Pinaceae,Pinus resinosa,USA
1,Gelechiidae,Exoteleia nepheos,Pinaceae,Pinus sylvestris,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus banksiana,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus echinata,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus palustris,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus pungens,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus resinosa,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus rigida,USA
1,Gelechiidae,Exoteleia pinifoliella,Pinaceae,Pinus virginiana,USA
1,Gelechiidae,Fascista cercerisella,Leguminosae (c),Cercis canadensis,USA
1,Gelechiidae,Filatima demissae,Rosaceae,Prunus virginiana,USA
1,Gelechiidae,Filatima demissae,Rosaceae,Prunus ilicifolia,USA
1,Gelechiidae,Filatima demissae,Rosaceae,Prunus ilicifolia,USA
1,Gelechiidae,Filatima demissae,Rosaceae,Prunus virginiana,USA
1,Gelechiidae,Filatima epulatrix,Rosaceae,Malus pumila,USA
1,Gelechiidae,Filatima neotrophella,Leguminosae (m),Mimosa asperata,USA
1,Gelechiidae,Filatima occidua,Leguminosae (p),Lupinus sericeus,USA
1,Gelechiidae,Filatima ornatifimbriella,Leguminosae (p),Amorpha fruticosa,USA
1,Gelechiidae,Filatima persicaeella,Rosaceae,Prunus persica,USA
1,Gelechiidae,Filatima persicaeella,Rosaceae,Prunus pumila,USA
1,Gelechiidae,Filatima pseudacaciella,Leguminosae (p),Robinia pseudoacacia,USA
1,Gelechiidae,Filatima saliciphaga,Salicaceae,Salix sessilifolia,USA
1,Gelechiidae,Filatima serotinella,Rosaceae,Prunus,USA
1,Gelechiidae,Filatima sp.,Ericaceae,Vaccinium pallidum,USA
1,Gelechiidae,Filatima sp.,Rhamnaceae,Ceanothus thyrsiflorus,USA
1,Gelechiidae,Filatima sperryi,Rosaceae,Purshia tridentata,USA
1,Gelechiidae,Friseria cockerelli,Leguminosae (m),Prosopis glandulosa,USA
1,Gelechiidae,Gelechia desiliens,Aceraceae,Acer pseudoplatanus,USA
1,Gelechiidae,Gelechia desiliens,Platanaceae,Platanus,USA
1,Gelechiidae,Gelechia panella,Ericaceae,Arctostaphylos patula,USA
1,Gelechiidae,Gelechia panella,Ericaceae,Arbutus menziesii,USA
1,Gelechiidae,Gelechia panella,Ericaceae,Arctostaphylos,USA
1,Gelechiidae,Gnorimoschema baccharisella,Compositae,Baccharis,USA
1,Gelechiidae,Gnorimoschema baccharisella,Compositae,Baccharis pilularis,USA
1,Gelechiidae,Gnorimoschema banksiella,Rosaceae,Prunus persica,USA
